season,week,index,celebrity_name,v_predicted_share,judge_avg_score
12,Week_10,130,Hines Ward,0.29412344119306394,9.888866666666667
13,Week_1,138,Elisabetta Canalis,0.06380284093063406,5.0
13,Week_1,139,David Arquette,0.06909245291657526,6.0
13,Week_1,140,Ricki Lake,0.05663683176341411,6.666666666666667
13,Week_1,141,J.R. Martinez,0.062137262353148495,7.333333333333333
13,Week_1,142,Metta World Peace (Ron),0.08281420852699976,4.666666666666667
13,Week_1,143,Hope Solo,0.09378655052914998,7.0
13,Week_1,144,Chynna Phillips,0.06470800051415083,7.333333333333333
13,Week_1,145,Kristin Cavallari,0.02898197409903405,6.333333333333333
13,Week_1,146,Carson Kressley,0.07607164172112182,5.666666666666667
13,Week_1,147,Chaz Bono,0.256042728800108,5.666666666666667
13,Week_1,148,Nancy Grace,0.0736535582936083,5.333333333333333
13,Week_1,149,Rob Kardashian,0.0722719495520554,5.333333333333333
13,Week_2,138,Elisabetta Canalis,0.07061108207315744,7.0
13,Week_2,139,David Arquette,0.09490634785107727,6.0
13,Week_2,140,Ricki Lake,0.1037916915007688,7.666666666666667
13,Week_2,141,J.R. Martinez,0.0628347973345402,7.333333333333333
13,Week_2,143,Hope Solo,0.14234786974207553,6.333333333333333
13,Week_2,144,Chynna Phillips,0.05990441693214777,7.0
13,Week_2,145,Kristin Cavallari,0.050698816816212,7.333333333333333
13,Week_2,146,Carson Kressley,0.10463445636458765,6.0
13,Week_2,147,Chaz Bono,0.06919642955892426,5.666666666666667
13,Week_2,148,Nancy Grace,0.08144189601152241,7.0
13,Week_2,149,Rob Kardashian,0.15963219581498664,7.0
13,Week_3,139,David Arquette,0.10604062594356685,8.0
13,Week_3,140,Ricki Lake,0.054834685429160826,9.0
13,Week_3,141,J.R. Martinez,0.13380144399910004,8.666666666666666
13,Week_3,143,Hope Solo,0.054594564760656515,8.0
13,Week_3,144,Chynna Phillips,0.06850170655791296,8.666666666666666
13,Week_3,145,Kristin Cavallari,0.14980236701185,8.0
13,Week_3,146,Carson Kressley,0.07438877396170165,7.666666666666667
13,Week_3,147,Chaz Bono,0.09855666489280572,6.0
13,Week_3,148,Nancy Grace,0.08249503204061857,7.0
13,Week_3,149,Rob Kardashian,0.17698413540262684,8.0
13,Week_4,139,David Arquette,0.07133199099045655,7.666666666666667
13,Week_4,140,Ricki Lake,0.09888372104067798,9.666666666666666
13,Week_4,141,J.R. Martinez,0.05558855690653435,8.666666666666666
13,Week_4,143,Hope Solo,0.21784106700765196,8.0
13,Week_4,144,Chynna Phillips,0.11397462343767499,7.0
13,Week_4,146,Carson Kressley,0.1136124485041873,6.666666666666667
13,Week_4,147,Chaz Bono,0.08504239227018029,7.0
13,Week_4,148,Nancy Grace,0.09387142953522858,7.0
13,Week_4,149,Rob Kardashian,0.149853770307408,8.0
13,Week_5,139,David Arquette,0.13254731350269366,8.333333333333334
13,Week_5,140,Ricki Lake,0.08971130249693822,8.0
13,Week_5,141,J.R. Martinez,0.12717834101416375,9.333333333333334
13,Week_5,143,Hope Solo,0.08871376210083638,8.0
13,Week_5,146,Carson Kressley,0.1460895477227294,6.333333333333333
13,Week_5,147,Chaz Bono,0.07683012306906667,7.0
13,Week_5,148,Nancy Grace,0.1533741193876752,7.333333333333333
13,Week_5,149,Rob Kardashian,0.18555549070589675,8.333333333333334
13,Week_6,139,David Arquette,0.15555278603453243,7.666666666666667
13,Week_6,140,Ricki Lake,0.13146263241136644,9.666666666666666
13,Week_6,141,J.R. Martinez,0.10968648558851098,9.666666666666666
13,Week_6,143,Hope Solo,0.2275544929271473,6.666666666666667
13,Week_6,147,Chaz Bono,0.13495173006032873,6.333333333333333
13,Week_6,148,Nancy Grace,0.16482590593968705,8.0
13,Week_6,149,Rob Kardashian,0.07596596703842705,7.333333333333333
13,Week_7,139,David Arquette,0.10670589257003106,7.833333333333333
13,Week_7,140,Ricki Lake,0.08700393375361656,8.833333333333334
13,Week_7,141,J.R. Martinez,0.16247699771651195,8.0
13,Week_7,143,Hope Solo,0.29296319635032825,8.333333333333334
13,Week_7,148,Nancy Grace,0.27174067828441995,7.333333333333333
13,Week_7,149,Rob Kardashian,0.07910930132509227,8.5
13,Week_8,140,Ricki Lake,0.3041119895996534,8.666666666666666
13,Week_8,141,J.R. Martinez,0.13642857541396827,10.0
13,Week_8,143,Hope Solo,0.08278628927263872,8.666666666666666
13,Week_8,148,Nancy Grace,0.2748439786993625,7.333333333333333
13,Week_8,149,Rob Kardashian,0.20182916701437711,8.5
13,Week_9,140,Ricki Lake,0.2334655515650661,11.166633333333332
13,Week_9,141,J.R. Martinez,0.2276531586456024,9.333333333333334
13,Week_9,143,Hope Solo,0.3251688029092024,8.1666
13,Week_9,149,Rob Kardashian,0.21371248688012914,10.833266666666667
13,Week_10,140,Ricki Lake,0.15864419205728908,9.3333
13,Week_10,141,J.R. Martinez,0.3918105356134283,9.388833333333332
13,Week_10,149,Rob Kardashian,0.44954527232928265,9.4444
14,Week_1,150,William Levy,0.05765919931650356,8.0
14,Week_1,151,Jack Wagner,0.09894720032391531,7.666666666666667
14,Week_1,152,Sherri Sheperd,0.0871910025804409,7.666666666666667
14,Week_1,153,Jaleel White,0.044703471771939916,8.666666666666666
14,Week_1,154,Roshon Fegan,0.05303551607453827,7.666666666666667
14,Week_1,155,Melissa Gilbert,0.06419295438112597,6.666666666666667
14,Week_1,156,Martina Navratilova,0.06428081688800386,6.666666666666667
14,Week_1,157,Donald Driver,0.16662730587508284,7.0
14,Week_1,158,Gavin DeGraw,0.059305386606659176,6.666666666666667
14,Week_1,159,Gladys Knight,0.07681152677677305,7.666666666666667
14,Week_1,160,Katherine Jenkins,0.1471767399554404,8.666666666666666
14,Week_1,161,Maria Menounos,0.0800688794495768,7.0
14,Week_2,150,William Levy,0.08196723790596212,8.333333333333334
14,Week_2,151,Jack Wagner,0.0761929644614977,7.0
14,Week_2,152,Sherri Sheperd,0.07328302091694068,7.666666666666667
14,Week_2,153,Jaleel White,0.09165013133043502,7.333333333333333
14,Week_2,154,Roshon Fegan,0.04838635995708022,8.666666666666666
14,Week_2,155,Melissa Gilbert,0.15116791750538014,6.666666666666667
14,Week_2,156,Martina Navratilova,0.050490764694916736,5.666666666666667
14,Week_2,157,Donald Driver,0.10331366689634112,8.0
14,Week_2,158,Gavin DeGraw,0.06718323814879161,7.0
14,Week_2,159,Gladys Knight,0.09624853278727952,6.333333333333333
14,Week_2,160,Katherine Jenkins,0.09154902522997975,8.666666666666666
14,Week_2,161,Maria Menounos,0.06856714016539536,8.333333333333334
14,Week_3,150,William Levy,0.05732867439899705,9.333333333333334
14,Week_3,151,Jack Wagner,0.13145838118205638,8.0
14,Week_3,152,Sherri Sheperd,0.06627031210270297,8.0
14,Week_3,153,Jaleel White,0.05234139376486258,8.333333333333334
14,Week_3,154,Roshon Fegan,0.06375860693138774,8.333333333333334
14,Week_3,155,Melissa Gilbert,0.10778702607024572,8.0
14,Week_3,157,Donald Driver,0.07203970652770188,8.666666666666666
14,Week_3,158,Gavin DeGraw,0.17046765273352624,8.0
14,Week_3,159,Gladys Knight,0.09493650883392418,8.0
14,Week_3,160,Katherine Jenkins,0.07369720597938176,9.666666666666666
14,Week_3,161,Maria Menounos,0.10991453147521363,9.0
14,Week_4,150,William Levy,0.10716783654445913,7.333333333333333
14,Week_4,152,Sherri Sheperd,0.10803941326891482,7.0
14,Week_4,153,Jaleel White,0.19959666560876793,7.333333333333333
14,Week_4,154,Roshon Fegan,0.0739905014402747,8.666666666666666
14,Week_4,155,Melissa Gilbert,0.09801408765647722,7.333333333333333
14,Week_4,157,Donald Driver,0.11377134882674265,9.0
14,Week_4,158,Gavin DeGraw,0.1259949604235213,7.666666666666667
14,Week_4,159,Gladys Knight,0.07121879049794731,6.666666666666667
14,Week_4,160,Katherine Jenkins,0.059650794095385797,8.0
14,Week_4,161,Maria Menounos,0.042555601637509204,8.666666666666666
14,Week_5,150,William Levy,0.1651131768879811,9.666666666666666
14,Week_5,153,Jaleel White,0.04887991678105014,8.0
14,Week_5,154,Roshon Fegan,0.11943084956611132,8.666666666666666
14,Week_5,155,Melissa Gilbert,0.11671343822076044,7.0
14,Week_5,157,Donald Driver,0.12490305592413511,9.0
14,Week_5,158,Gavin DeGraw,0.08300277893736842,6.333333333333333
14,Week_5,159,Gladys Knight,0.18614830163869175,7.333333333333333
14,Week_5,160,Katherine Jenkins,0.09625116680544508,9.666666666666666
14,Week_5,161,Maria Menounos,0.0595573152384566,9.0
14,Week_6,150,William Levy,0.10524851413281837,12.0
14,Week_6,153,Jaleel White,0.1284707304897767,12.333266666666667
14,Week_6,154,Roshon Fegan,0.08818136733716887,9.333266666666667
14,Week_6,155,Melissa Gilbert,0.15824412216372077,10.0
14,Week_6,157,Donald Driver,0.17771344894007274,11.3333
14,Week_6,159,Gladys Knight,0.11903671755225735,8.0
14,Week_6,160,Katherine Jenkins,0.05607560254710688,12.999966666666666
14,Week_6,161,Maria Menounos,0.16702949683707832,9.999966666666666
14,Week_7,150,William Levy,0.1467454402893399,8.833333333333334
14,Week_7,153,Jaleel White,0.18113935786528687,8.5
14,Week_7,154,Roshon Fegan,0.1271941730088612,8.666666666666666
14,Week_7,155,Melissa Gilbert,0.09822919643008228,7.833333333333333
14,Week_7,157,Donald Driver,0.18119606039385172,8.833333333333334
14,Week_7,160,Katherine Jenkins,0.14439730265798795,9.0
14,Week_7,161,Maria Menounos,0.12109846935459005,9.5
14,Week_8,150,William Levy,0.17014665348254035,9.5
14,Week_8,154,Roshon Fegan,0.10911017319614037,9.333333333333334
14,Week_8,155,Melissa Gilbert,0.10312536088101991,8.5
14,Week_8,157,Donald Driver,0.2921226735005356,9.166666666666666
14,Week_8,160,Katherine Jenkins,0.19208525821311645,9.166666666666666
14,Week_8,161,Maria Menounos,0.1334098807266473,8.833333333333334
14,Week_9,150,William Levy,0.2854086290846473,9.666666666666666
14,Week_9,157,Donald Driver,0.16438682497555987,9.5
14,Week_9,160,Katherine Jenkins,0.2950383095136793,9.333333333333334
14,Week_9,161,Maria Menounos,0.25516623642611347,9.833333333333334
14,Week_10,150,William Levy,0.3217748935417733,9.888866666666667
14,Week_10,157,Donald Driver,0.49054298117103584,9.888866666666667
14,Week_10,160,Katherine Jenkins,0.1876821252871908,10.0
15,Week_1,162,Gilles Marini,0.12478712289183609,8.0
15,Week_1,163,Sabrina Bryan,0.02714113523708165,7.5
15,Week_1,164,Kirstie Alley,0.05195666690819191,6.333333333333333
15,Week_1,165,Kelly Monaco,0.06585859941661502,7.166666666666667
15,Week_1,166,Apolo Anton Ohno,0.08081894341403657,7.333333333333333
15,Week_1,167,Emmitt Smith,0.15951239938669728,8.166666666666666
15,Week_1,168,Shawn Johnson,0.06811087894204591,7.333333333333333
15,Week_1,169,Pamela Anderson,0.0850100182417892,5.666666666666667
15,Week_1,170,Helio Castroneves,0.11893326324541094,7.166666666666667
15,Week_1,171,Joey Fatone,0.0652825901469569,6.833333333333333
15,Week_1,172,Drew Lachey,0.02285149428494135,7.166666666666667
15,Week_1,173,Bristol Palin,0.09901840300716074,6.5
15,Week_1,174,Melissa Rycroft,0.030718484877236496,7.0
15,Week_2,162,Gilles Marini,0.060170300410686536,8.5
15,Week_2,163,Sabrina Bryan,0.18071734597368946,8.666666666666666
15,Week_2,164,Kirstie Alley,0.05676390955152306,7.0
15,Week_2,165,Kelly Monaco,0.09646243809113397,7.333333333333333
15,Week_2,166,Apolo Anton Ohno,0.061455846478036084,8.166666666666666
15,Week_2,167,Emmitt Smith,0.06261350421690606,7.5
15,Week_2,168,Shawn Johnson,0.10218014428044421,8.333333333333334
15,Week_2,170,Helio Castroneves,0.14600971782785227,7.666666666666667
15,Week_2,171,Joey Fatone,0.0712688303585428,7.5
15,Week_2,172,Drew Lachey,0.07259066407236324,7.5
15,Week_2,173,Bristol Palin,0.019942169902774906,6.0
15,Week_2,174,Melissa Rycroft,0.06982512883604726,7.833333333333333
15,Week_3,162,Gilles Marini,0.03956760711865709,8.5
15,Week_3,163,Sabrina Bryan,0.09978254683859455,8.5
15,Week_3,164,Kirstie Alley,0.07432413840992771,8.0
15,Week_3,165,Kelly Monaco,0.13608910903554444,9.0
15,Week_3,166,Apolo Anton Ohno,0.035358847446303535,8.5
15,Week_3,167,Emmitt Smith,0.07250140891340728,8.333333333333334
15,Week_3,168,Shawn Johnson,0.23424896729859523,8.833333333333334
15,Week_3,170,Helio Castroneves,0.10559452567625179,8.5
15,Week_3,172,Drew Lachey,0.05239865130748585,8.0
15,Week_3,173,Bristol Palin,0.05682749473746684,7.5
15,Week_3,174,Melissa Rycroft,0.09330670321776578,9.0
15,Week_4,162,Gilles Marini,0.19867522022657186,9.875
15,Week_4,163,Sabrina Bryan,0.07239144772288231,8.875
15,Week_4,164,Kirstie Alley,0.12217774697177601,7.5
15,Week_4,165,Kelly Monaco,0.11795893976049547,9.375
15,Week_4,166,Apolo Anton Ohno,0.10979033158321677,8.625
15,Week_4,167,Emmitt Smith,0.1542788441413003,9.0
15,Week_4,168,Shawn Johnson,0.057156690021822984,9.875
15,Week_4,173,Bristol Palin,0.09934374581513021,8.0
15,Week_4,174,Melissa Rycroft,0.0682270337568039,9.25
15,Week_5,162,Gilles Marini,0.14176962145491728,9.416666666666666
15,Week_5,163,Sabrina Bryan,0.29760879832051,9.75
15,Week_5,164,Kirstie Alley,0.06440399350891836,8.75
15,Week_5,165,Kelly Monaco,0.12375931082730703,8.583333333333334
15,Week_5,166,Apolo Anton Ohno,0.08388752920331412,9.416666666666666
15,Week_5,167,Emmitt Smith,0.05973708886645475,9.333333333333334
15,Week_5,168,Shawn Johnson,0.10708649586698847,9.416666666666666
15,Week_5,174,Melissa Rycroft,0.12174716195158995,9.416666666666666
15,Week_6,162,Gilles Marini,0.09140409836175502,9.166666666666666
15,Week_6,163,Sabrina Bryan,0.1323984639206409,10.0
15,Week_6,164,Kirstie Alley,0.10429534866872783,9.166666666666666
15,Week_6,165,Kelly Monaco,0.13420046124394444,9.0
15,Week_6,166,Apolo Anton Ohno,0.12679819180534474,10.0
15,Week_6,167,Emmitt Smith,0.13095508995755234,8.833333333333334
15,Week_6,168,Shawn Johnson,0.12372072375501791,9.333333333333334
15,Week_6,174,Melissa Rycroft,0.1562276222870168,9.833333333333334
15,Week_7,162,Gilles Marini,0.3998943525837696,11.1666
15,Week_7,164,Kirstie Alley,0.13926341631781772,9.3333
15,Week_7,165,Kelly Monaco,0.13313361182610245,12.0
15,Week_7,166,Apolo Anton Ohno,0.083246395773858,11.0
15,Week_7,167,Emmitt Smith,0.039857763945783484,11.499966666666666
15,Week_7,168,Shawn Johnson,0.059879307093793764,12.6666
15,Week_7,174,Melissa Rycroft,0.1447251524588749,12.999966666666666
15,Week_8,162,Gilles Marini,0.13567058290973907,9.759233333333333
15,Week_8,164,Kirstie Alley,0.11734511603684125,8.5
15,Week_8,165,Kelly Monaco,0.1475718360743286,9.444433333333334
15,Week_8,166,Apolo Anton Ohno,0.15019889904674488,9.759233333333333
15,Week_8,167,Emmitt Smith,0.1488178228822349,9.685133333333333
15,Week_8,168,Shawn Johnson,0.16261006058853136,9.277766666666666
15,Week_8,174,Melissa Rycroft,0.13778568246157988,10.0
15,Week_9,165,Kelly Monaco,0.07126314478731825,9.036999999999999
15,Week_9,166,Apolo Anton Ohno,0.11098881845312904,9.537
15,Week_9,167,Emmitt Smith,0.14417947090571123,9.0
15,Week_9,168,Shawn Johnson,0.1276833064904979,9.833333333333334
15,Week_9,174,Melissa Rycroft,0.5458852593633435,9.592566666666666
15,Week_10,165,Kelly Monaco,0.24798396755447644,9.703633333333334
15,Week_10,168,Shawn Johnson,0.27633678958892616,9.648100000000001
15,Week_10,174,Melissa Rycroft,0.4756792428565974,9.7777
16,Week_1,175,Ingo Rademacher,0.040221930371540655,6.666666666666667
16,Week_1,176,Zendaya,0.052766293622722116,8.0
16,Week_1,177,Dorothy Hamill,0.12116094245910239,7.0
16,Week_1,178,Victor Ortiz,0.1749297827314881,6.0
16,Week_1,179,Alexandra Raisman,0.06930972472327705,7.0
16,Week_1,180,Jacoby Jones,0.11640267338251252,6.666666666666667
16,Week_1,181,D. L. Hughley,0.04546762151910925,4.0
16,Week_1,182,Andy Dick,0.06972611425279157,5.666666666666667
16,Week_1,183,Wynonna Judd,0.06580534778781952,6.0
16,Week_1,184,Kellie Pickler,0.06119822435450042,7.0
16,Week_1,185,Lisa Vanderpump,0.0614032955287686,6.0
16,Week_1,186,Sean Lowe,0.12160804926636774,6.333333333333333
16,Week_2,175,Ingo Rademacher,0.07172698734880734,6.666666666666667
16,Week_2,176,Zendaya,0.1580550150682481,8.666666666666666
16,Week_2,177,Dorothy Hamill,0.061939193779263546,5.0
16,Week_2,178,Victor Ortiz,0.04861709168787423,6.0
16,Week_2,179,Alexandra Raisman,0.05933752030088569,8.0
16,Week_2,180,Jacoby Jones,0.09291384521758228,7.666666666666667
16,Week_2,181,D. L. Hughley,0.06854697327316611,5.333333333333333
16,Week_2,182,Andy Dick,0.1737244837724973,6.666666666666667
16,Week_2,183,Wynonna Judd,0.06596618284244268,6.0
16,Week_2,184,Kellie Pickler,0.06492069085069262,8.666666666666666
16,Week_2,185,Lisa Vanderpump,0.05715417628009329,6.0
16,Week_2,186,Sean Lowe,0.077097839578447,6.666666666666667
16,Week_3,175,Ingo Rademacher,0.11717253559411293,7.0
16,Week_3,176,Zendaya,0.126796293837657,8.6666
16,Week_3,178,Victor Ortiz,0.021845821472728393,7.666666666666667
16,Week_3,179,Alexandra Raisman,0.14359110956845797,7.666666666666667
16,Week_3,180,Jacoby Jones,0.16710712274465617,8.6666
16,Week_3,181,D. L. Hughley,0.0785582573289948,5.333333333333333
16,Week_3,182,Andy Dick,0.0698817564683167,6.0
16,Week_3,183,Wynonna Judd,0.050736237372885754,5.0
16,Week_3,184,Kellie Pickler,0.06104927225395056,8.333333333333334
16,Week_3,185,Lisa Vanderpump,0.09557964554689041,7.0
16,Week_3,186,Sean Lowe,0.0676819478113493,7.0
16,Week_4,175,Ingo Rademacher,0.08134423293549553,7.666666666666667
16,Week_4,176,Zendaya,0.05758741357634215,8.666666666666666
16,Week_4,178,Victor Ortiz,0.11946717717071674,6.0
16,Week_4,179,Alexandra Raisman,0.11976268399042035,9.0
16,Week_4,180,Jacoby Jones,0.09536094170775945,8.0
16,Week_4,181,D. L. Hughley,0.12457839533294007,7.0
16,Week_4,182,Andy Dick,0.1270206507185137,7.0
16,Week_4,184,Kellie Pickler,0.10893295551690516,8.666666666666666
16,Week_4,185,Lisa Vanderpump,0.058200171548793755,6.0
16,Week_4,186,Sean Lowe,0.10774537750211308,6.666666666666667
16,Week_5,175,Ingo Rademacher,0.08648601021978819,7.0
16,Week_5,176,Zendaya,0.10593626186228255,9.666666666666666
16,Week_5,178,Victor Ortiz,0.10475408371618733,7.0
16,Week_5,179,Alexandra Raisman,0.11772854759065038,8.333333333333334
16,Week_5,180,Jacoby Jones,0.1648603533316628,8.666666666666666
16,Week_5,181,D. L. Hughley,0.08392400842087297,6.0
16,Week_5,182,Andy Dick,0.11031249931629757,6.0
16,Week_5,184,Kellie Pickler,0.11162452568620951,9.0
16,Week_5,186,Sean Lowe,0.11437370985604875,8.0
16,Week_6,175,Ingo Rademacher,0.057107564491341224,7.666666666666667
16,Week_6,176,Zendaya,0.06600897449235728,8.5
16,Week_6,178,Victor Ortiz,0.16453155505375963,6.666666666666667
16,Week_6,179,Alexandra Raisman,0.1576106521506959,8.666666666666666
16,Week_6,180,Jacoby Jones,0.21442289173580092,7.5
16,Week_6,182,Andy Dick,0.14907914226675337,7.166666666666667
16,Week_6,184,Kellie Pickler,0.10247143352972062,9.0
16,Week_6,186,Sean Lowe,0.08876778627957123,7.666666666666667
16,Week_7,175,Ingo Rademacher,0.14312794627092804,8.333333333333334
16,Week_7,176,Zendaya,0.21033987941447646,10.0
16,Week_7,179,Alexandra Raisman,0.10671667609531651,10.666666666666666
16,Week_7,180,Jacoby Jones,0.13047714834651522,9.0
16,Week_7,182,Andy Dick,0.104109129022122,5.666666666666667
16,Week_7,184,Kellie Pickler,0.16636033538189374,9.666666666666666
16,Week_7,186,Sean Lowe,0.1388688854687479,8.0
16,Week_8,175,Ingo Rademacher,0.17763144791729688,8.0
16,Week_8,176,Zendaya,0.06560833117028818,9.666666666666666
16,Week_8,179,Alexandra Raisman,0.1586442434564998,9.333333333333334
16,Week_8,180,Jacoby Jones,0.3404761737175729,8.666666666666666
16,Week_8,184,Kellie Pickler,0.11466901970315488,9.166666666666666
16,Week_8,186,Sean Lowe,0.14297078403518726,7.0
16,Week_9,175,Ingo Rademacher,0.20481741026428835,8.5
16,Week_9,176,Zendaya,0.28521881963781115,9.166666666666666
16,Week_9,179,Alexandra Raisman,0.2748208789694542,9.833333333333334
16,Week_9,180,Jacoby Jones,0.14599298714625258,9.833333333333334
16,Week_9,184,Kellie Pickler,0.08914990398219372,9.666666666666666
16,Week_10,176,Zendaya,0.11492662341268146,10.0
16,Week_10,179,Alexandra Raisman,0.289948274556382,9.666666666666666
16,Week_10,180,Jacoby Jones,0.2299374697849619,9.3333
16,Week_10,184,Kellie Pickler,0.36518763224597467,10.0
17,Week_1,187,Valerie Harper,0.09835559996665504,7.0
17,Week_1,188,Brant Daugherty,0.11655757930977632,7.333333333333333
17,Week_1,189,Elizabeth Berkley Lauren,0.07803368012399953,8.0
17,Week_1,190,Leah Remini,0.05448418239429596,7.0
17,Week_1,191,Corbin Bleu,0.06927163009445901,8.0
17,Week_1,192,Amber Riley,0.08226243694611923,9.0
17,Week_1,193,Keyshawn Johnson,0.0720700338216467,5.666666666666667
17,Week_1,194,Bill Engvall,0.10030147981274018,6.0
17,Week_1,195,Christina Milian,0.07545182761152651,7.333333333333333
17,Week_1,196,"Nicole ""Snooki"" Polizzi",0.12563333002144975,7.666666666666667
17,Week_1,197,Jack Osbourne,0.06531646667138077,7.666666666666667
17,Week_1,198,Bill Nye,0.06226175322595102,4.666666666666667
17,Week_2,187,Valerie Harper,0.08763760032287693,6.333333333333333
17,Week_2,188,Brant Daugherty,0.06337814757089977,7.666666666666667
17,Week_2,189,Elizabeth Berkley Lauren,0.06308627612873559,8.333333333333334
17,Week_2,190,Leah Remini,0.09314050038514589,8.0
17,Week_2,191,Corbin Bleu,0.06611608125189627,8.666666666666666
17,Week_2,192,Amber Riley,0.07924103208661022,8.0
17,Week_2,193,Keyshawn Johnson,0.03455020167508679,6.0
17,Week_2,194,Bill Engvall,0.15030049490497002,7.0
17,Week_2,195,Christina Milian,0.09938443071864748,8.333333333333334
17,Week_2,196,"Nicole ""Snooki"" Polizzi",0.08478986346235802,6.666666666666667
17,Week_2,197,Jack Osbourne,0.08906312960941126,8.0
17,Week_2,198,Bill Nye,0.08931224188336165,5.666666666666667
17,Week_3,187,Valerie Harper,0.1495203883538076,5.333333333333333
17,Week_3,188,Brant Daugherty,0.07061642019559507,9.0
17,Week_3,189,Elizabeth Berkley Lauren,0.1286287739138455,8.333333333333334
17,Week_3,190,Leah Remini,0.09889388273354836,8.0
17,Week_3,191,Corbin Bleu,0.0475892984708039,8.666666666666666
17,Week_3,192,Amber Riley,0.07957742611876757,8.0
17,Week_3,194,Bill Engvall,0.08078706824075953,8.0
17,Week_3,195,Christina Milian,0.10128526389598315,8.666666666666666
17,Week_3,196,"Nicole ""Snooki"" Polizzi",0.07830042553300803,8.333333333333334
17,Week_3,197,Jack Osbourne,0.07860028915457977,7.333333333333333
17,Week_3,198,Bill Nye,0.08620076338930145,5.333333333333333
17,Week_4,187,Valerie Harper,0.07481398083334911,6.0
17,Week_4,188,Brant Daugherty,0.1107040615012688,7.0
17,Week_4,189,Elizabeth Berkley Lauren,0.130609646386265,9.0
17,Week_4,190,Leah Remini,0.11414161668124569,8.0
17,Week_4,191,Corbin Bleu,0.12853349105089004,9.0
17,Week_4,192,Amber Riley,0.09988415815506342,9.0
17,Week_4,194,Bill Engvall,0.11717545764297815,7.0
17,Week_4,195,Christina Milian,0.07999002052069779,8.0
17,Week_4,196,"Nicole ""Snooki"" Polizzi",0.07377882523492987,8.0
17,Week_4,197,Jack Osbourne,0.0703687419933122,8.0
17,Week_5,188,Brant Daugherty,0.0926843053254236,9.0
17,Week_5,189,Elizabeth Berkley Lauren,0.16995086278432173,8.666666666666666
17,Week_5,190,Leah Remini,0.1070743995946328,7.333333333333333
17,Week_5,191,Corbin Bleu,0.10843872412945195,9.333333333333334
17,Week_5,192,Amber Riley,0.07058821942108952,8.666666666666666
17,Week_5,194,Bill Engvall,0.15918937364985997,8.0
17,Week_5,195,Christina Milian,0.07788155752581737,9.333333333333334
17,Week_5,196,"Nicole ""Snooki"" Polizzi",0.1041907796463844,9.0
17,Week_5,197,Jack Osbourne,0.11000177792301884,9.0
17,Week_6,188,Brant Daugherty,0.09089444077169746,10.333333333333334
17,Week_6,189,Elizabeth Berkley Lauren,0.09974044354309798,10.6666
17,Week_6,190,Leah Remini,0.27731431202824186,9.3333
17,Week_6,191,Corbin Bleu,0.12978331110913918,8.999966666666666
17,Week_6,192,Amber Riley,0.1091139914892158,10.666633333333332
17,Week_6,194,Bill Engvall,0.04570189487247279,7.9999666666666664
17,Week_6,196,"Nicole ""Snooki"" Polizzi",0.07837839178937532,10.0
17,Week_6,197,Jack Osbourne,0.16907321439675965,8.999933333333333
17,Week_7,188,Brant Daugherty,0.0994180375697263,9.5
17,Week_7,189,Elizabeth Berkley Lauren,0.07543628552131233,9.0
17,Week_7,190,Leah Remini,0.13384037350889924,8.833333333333334
17,Week_7,191,Corbin Bleu,0.08597958260634911,9.833333333333334
17,Week_7,192,Amber Riley,0.14532803937506614,9.833333333333334
17,Week_7,194,Bill Engvall,0.11020308187787951,8.333333333333334
17,Week_7,196,"Nicole ""Snooki"" Polizzi",0.0790820452543873,9.0
17,Week_7,197,Jack Osbourne,0.2707125542863802,9.5
17,Week_8,188,Brant Daugherty,0.19139141823350297,9.0
17,Week_8,189,Elizabeth Berkley Lauren,0.14634579209406468,8.333333333333334
17,Week_8,190,Leah Remini,0.10830562026003362,9.333333333333334
17,Week_8,191,Corbin Bleu,0.16518059412885397,10.0
17,Week_8,192,Amber Riley,0.16044138881644668,9.333333333333334
17,Week_8,194,Bill Engvall,0.12964465385896962,8.0
17,Week_8,197,Jack Osbourne,0.0986905326081283,10.0
17,Week_9,189,Elizabeth Berkley Lauren,0.1109631047703126,9.333333333333334
17,Week_9,190,Leah Remini,0.14192286862145198,9.0
17,Week_9,191,Corbin Bleu,0.22108630576930274,9.666666666666666
17,Week_9,192,Amber Riley,0.12589381204527045,8.5
17,Week_9,194,Bill Engvall,0.16060325210328638,7.0
17,Week_9,197,Jack Osbourne,0.23953065669037574,9.0
17,Week_10,190,Leah Remini,0.11657844576855747,8.125
17,Week_10,191,Corbin Bleu,0.16012314735883348,9.375
17,Week_10,192,Amber Riley,0.18165183309332233,9.875
17,Week_10,194,Bill Engvall,0.38000022341962475,7.5
17,Week_10,197,Jack Osbourne,0.16164635035966193,8.875
17,Week_11,191,Corbin Bleu,0.1431108733298958,9.8888
17,Week_11,192,Amber Riley,0.36684078625998173,10.4444
17,Week_11,194,Bill Engvall,0.23458325669282232,8.499966666666666
17,Week_11,197,Jack Osbourne,0.2554650837173001,9.3333
18,Week_1,199,Billy Dee Williams,0.06158573192531675,5.0
18,Week_1,200,Danica McKellar,0.05264465173011712,8.0
18,Week_1,201,James Maslow,0.09143201040103525,7.0
18,Week_1,202,Candace Cameron Bure,0.1002817091434531,8.333333333333334
18,Week_1,203,Sean Avery,0.1333253445652846,6.666666666666667
18,Week_1,204,Diana Nyad,0.04373707940327124,6.0
18,Week_1,205,Charlie White,0.10931697558346695,9.0
