season,week,celebrity_name,v_predicted_share,judge_avg_score,mu_base,sigma,sampled_val
10,Week_2,Erin Andrews,0.04251633960639102,7.666666666666667,0.01689411908404682,0.36974202101236636,-0.6107492539796822
10,Week_2,Kate Gosselin,0.1320964566595009,5.0,0.018217141508907585,0.363121283625556,0.5228946706499024
10,Week_2,Jake Pavelka,0.0715555474841557,6.666666666666667,0.01750715897927989,0.36759592761452753,-0.09016368138152045
10,Week_3,Aiden Turner,0.0747242370970673,6.666666666666667,-0.012767827613422458,0.30231928146338205,-0.1575742772971434
10,Week_3,Niecy Nash,0.08921115999181142,7.0,-0.009007332208448902,0.28746282453124317,0.01962736783474349
10,Week_3,Buzz Aldrin,0.10517267521495186,4.333333333333333,0.017460700196123478,0.20308673827996326,0.1842247493210681
10,Week_3,Chad Ochocinco,0.05137037502982372,6.666666666666667,0.006080889043533444,0.4749124771578435,-0.5323171309275602
10,Week_3,Evan Lysacek,0.09139114017256365,8.666666666666666,0.003355020088859444,0.4945737192532115,0.04376976316578475
10,Week_3,Pamela Anderson,0.10163475370046202,7.0,-0.02791983758647146,0.11675933152501052,0.15000676469357352
10,Week_3,Nicole Scherzinger,0.07440200412374948,7.666666666666667,-0.015683443866282485,0.24208138157113704,-0.16189589731776954
10,Week_3,Erin Andrews,0.20852438098763781,7.666666666666667,0.01689411908404682,0.36974202101236636,0.8686771936537891
10,Week_3,Kate Gosselin,0.12655331609056594,5.0,0.018217141508907585,0.363121283625556,0.369284914504071
10,Week_3,Jake Pavelka,0.077015957591367,7.0,0.01750715897927989,0.36759592761452753,-0.12736613411272124
10,Week_4,Aiden Turner,0.12655158096528857,5.5,-0.012767827613422458,0.30231928146338205,0.17154349718164322
10,Week_4,Niecy Nash,0.10598212329796046,6.0,-0.009007332208448902,0.28746282453124317,-0.005836050785978543
10,Week_4,Chad Ochocinco,0.11366480768949298,7.333333333333333,0.006080889043533444,0.4749124771578435,0.06414735130087493
